airplane_id,capacity,type_identifier,affected_date,expiry_date,iscurrent
4008,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4372,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4919,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5218,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5407,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
596,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2719,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2907,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3089,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3339,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3865,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4075,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4571,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5347,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
63,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
268,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
960,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1046,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1991,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2762,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3335,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5107,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5146,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5279,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
946,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1181,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1210,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1768,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1857,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2740,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3603,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3661,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
657,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
728,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1844,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3685,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4031,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4747,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4772,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
178,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1619,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3373,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4039,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4644,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
169,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1492,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3817,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1127,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1291,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2051,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3442,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3461,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4918,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
280,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1964,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1972,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2773,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2890,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2935,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3426,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3942,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4862,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5025,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
189,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1373,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2348,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2710,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4553,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5040,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
154,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
798,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1375,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1763,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1793,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2703,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3691,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4218,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4381,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
912,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1067,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1694,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1787,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1887,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3332,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3715,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
269,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
617,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1475,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2025,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2244,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2963,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3908,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5383,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
494,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2313,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2528,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2887,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2956,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4480,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4486,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4651,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
905,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1473,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1751,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4010,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4985,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
194,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
780,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1197,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1533,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2561,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2622,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3933,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1112,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2137,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3276,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4062,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4210,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3507,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4266,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4472,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5227,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5552,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
542,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
972,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1792,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2448,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2680,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2704,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3384,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4492,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4763,114,Boeing 737,2030-12-31T15:04:58,2031-12-31T15:04:58,1
515,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
877,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1493,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1924,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2148,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2376,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3821,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3926,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4575,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5196,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
90,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
801,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2590,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3264,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5469,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1037,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1544,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2657,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2966,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3103,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3501,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3671,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3867,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3964,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5194,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1093,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2742,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4366,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4592,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4847,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5053,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5371,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1495,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1954,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3899,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4326,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
238,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2246,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2562,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4069,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4091,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4500,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1316,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2198,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3138,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4418,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4488,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4759,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5247,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
364,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
538,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
945,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1497,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1717,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1735,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1899,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
44,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
71,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
302,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
603,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2487,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2827,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3517,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5530,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
60,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
530,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1030,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1081,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2421,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3028,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3280,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5113,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5120,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5137,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1071,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1776,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2273,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2278,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2733,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4098,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4288,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4676,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4686,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4803,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5155,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
341,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
401,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
899,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2877,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3565,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3833,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4168,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4399,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4629,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5085,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1182,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1213,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1318,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3894,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4359,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5561,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
100,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
442,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1087,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1752,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2182,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2940,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3683,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3789,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4647,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4982,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
407,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1282,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1627,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3811,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3869,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4988,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
443,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2934,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3106,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3199,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5424,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
397,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
730,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
904,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2973,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3670,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
8,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1279,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1490,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1505,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2056,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2115,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2228,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2586,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2729,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2999,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3447,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3491,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3624,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5496,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1219,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2501,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5373,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
820,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1192,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1268,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3669,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4092,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4095,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4352,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4581,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4846,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
118,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
122,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1016,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2077,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2854,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3750,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3860,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3988,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4953,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5475,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
686,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
891,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4047,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4775,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5546,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
197,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
532,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
704,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
781,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1023,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1926,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
31,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
491,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
847,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1762,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1911,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2565,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3161,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3211,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3973,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
4699,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
628,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
815,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2087,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2576,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2989,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3548,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
3581,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
5381,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
309,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
870,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
903,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
959,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1319,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1799,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2196,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2905,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
305,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
661,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
688,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1364,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1542,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
1696,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2010,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
2044,115,Douglas DC-9,2030-12-31T15:04:58,2031-12-31T15:04:58,1
