booking_ID,from_airport_id,to_airport_id,airline_id,airplane_id,flight_id,departure_date_id,arrival_date_id,passenger_id,Price,capacity
385230,7748,12805,32,22,42323,16592,16592,9416,376.31,380
385380,7748,12805,32,22,42323,16592,16592,2357,131.85,380
385280,7748,12805,32,22,42323,16592,16592,3400,363.3,380
385300,7748,12805,32,22,42323,16592,16592,16689,170.78,380
385320,7748,12805,32,22,42323,16592,16592,13553,233.51,380
385270,7748,12805,32,22,42323,16592,16592,5176,401.94,380
385350,7748,12805,32,22,42323,16592,16592,26758,97.87,380
385340,7748,12805,32,22,42323,16592,16592,32919,102.74,380
385310,7748,12805,32,22,42323,16592,16592,3551,462.43,380
385260,7748,12805,32,22,42323,16592,16592,31495,16.09,380
385390,7748,12805,32,22,42323,16592,16592,30712,359.25,380
385330,7748,12805,32,22,42323,16592,16592,22235,284.91,380
385710,8717,12464,32,22,58709,16594,16594,7243,451.42,380
385660,8717,12464,32,22,58709,16594,16594,26018,419.03,380
385650,8717,12464,32,22,58709,16594,16594,6998,171.65,380
385670,8717,12464,32,22,58709,16594,16594,8422,211.65,380
385740,8717,12464,32,22,58709,16594,16594,5691,218.77,380
385620,8717,12464,32,22,58709,16594,16594,27168,327.45,380
385730,8717,12464,32,22,58709,16594,16594,35467,100.83,380
385770,8717,12464,32,22,58709,16594,16594,445,186.46,380
385760,8717,12464,32,22,58709,16594,16594,30921,171.95,380
385690,8717,12464,32,22,58709,16594,16594,29204,137.74,380
385640,8717,12464,32,22,58709,16594,16594,11805,245.73,380
385680,8717,12464,32,22,58709,16594,16594,19213,260.3,380
385790,8717,12464,32,22,58709,16594,16594,31868,7.79,380
385780,8717,12464,32,22,58709,16594,16594,9884,204.97,380
385750,8717,12464,32,22,58709,16594,16594,34056,166.52,380
385630,8717,12464,32,22,58709,16594,16594,4041,1.15,380
385700,8717,12464,32,22,58709,16594,16594,32986,13.07,380
385720,8717,12464,32,22,58709,16594,16594,19646,295.1,380
385590,4512,10982,32,22,42326,16592,16593,15313,220.07,380
385460,4512,10982,32,22,42326,16592,16593,4204,364.03,380
385490,4512,10982,32,22,42326,16592,16593,10030,226.24,380
385520,4512,10982,32,22,42326,16592,16593,5538,66.28,380
385530,4512,10982,32,22,42326,16592,16593,33235,156.61,380
385410,4512,10982,32,22,42326,16592,16593,11557,265.78,380
385570,4512,10982,32,22,42326,16592,16593,36006,437.18,380
385450,4512,10982,32,22,42326,16592,16593,25568,357.68,380
385480,4512,10982,32,22,42326,16592,16593,27071,440.03,380
385560,4512,10982,32,22,42326,16592,16593,22277,185.87,380
385550,4512,10982,32,22,42326,16592,16593,15630,262.71,380
385440,4512,10982,32,22,42326,16592,16593,29947,385.48,380
385430,4512,10982,32,22,42326,16592,16593,32666,426.94,380
385600,4512,10982,32,22,42326,16592,16593,3987,306.6,380
385540,4512,10982,32,22,42326,16592,16593,13765,4.83,380
385510,4512,10982,32,22,42326,16592,16593,16972,277.72,380
385500,4512,10982,32,22,42326,16592,16593,18122,390.2,380
385420,4512,10982,32,22,42326,16592,16593,13354,500.34,380
385580,4512,10982,32,22,42326,16592,16593,9593,78.7,380
385610,4512,10982,32,22,42326,16592,16593,26345,303.89,380
385470,4512,10982,32,22,42326,16592,16593,20167,485.87,380
383970,11087,6417,32,22,25947,16590,16590,30738,263.37,380
383990,11087,6417,32,22,25947,16590,16590,12482,398.29,380
384060,11087,6417,32,22,25947,16590,16590,34002,52.41,380
384050,11087,6417,32,22,25947,16590,16590,23932,8.62,380
384020,11087,6417,32,22,25947,16590,16590,14146,55.05,380
383900,11087,6417,32,22,25947,16590,16590,30017,130.29,380
383890,11087,6417,32,22,25947,16590,16590,20197,295.84,380
383930,11087,6417,32,22,25947,16590,16590,5949,128.04,380
384040,11087,6417,32,22,25947,16590,16590,29967,82.56,380
384010,11087,6417,32,22,25947,16590,16590,10727,255.48,380
383940,11087,6417,32,22,25947,16590,16590,12604,103.01,380
383950,11087,6417,32,22,25947,16590,16590,26414,240.44,380
383880,11087,6417,32,22,25947,16590,16590,30753,290.29,380
383960,11087,6417,32,22,25947,16590,16590,32859,5.29,380
383920,11087,6417,32,22,25947,16590,16590,25777,300.55,380
383910,11087,6417,32,22,25947,16590,16590,1407,25.23,380
384030,11087,6417,32,22,25947,16590,16590,15075,454.48,380
384000,11087,6417,32,22,25947,16590,16590,19737,95.19,380
383980,11087,6417,32,22,25947,16590,16590,35382,290.65,380
384200,9631,520,32,22,34141,16591,16591,20605,184.5,380
384170,9631,520,32,22,34141,16591,16591,5378,46.41,380
384130,9631,520,32,22,34141,16591,16591,24618,176.09,380
384110,9631,520,32,22,34141,16591,16591,23349,476.96,380
384100,9631,520,32,22,34141,16591,16591,1845,146.33,380
384210,9631,520,32,22,34141,16591,16591,2127,287.16,380
384180,9631,520,32,22,34141,16591,16591,19618,500.66,380
384230,9631,520,32,22,34141,16591,16591,8511,292.07,380
384240,9631,520,32,22,34141,16591,16591,33166,250.79,380
384080,9631,520,32,22,34141,16591,16591,26536,118.04,380
384120,9631,520,32,22,34141,16591,16591,11913,435.09,380
384220,9631,520,32,22,34141,16591,16591,20716,100.54,380
384150,9631,520,32,22,34141,16591,16591,24082,139.71,380
384090,9631,520,32,22,34141,16591,16591,6421,158.12,380
384190,9631,520,32,22,34141,16591,16591,33462,37.61,380
384070,9631,520,32,22,34141,16591,16591,32878,448.71,380
384160,9631,520,32,22,34141,16591,16591,23128,70.06,380
384250,9631,520,32,22,34141,16591,16591,7000,300.01,380
384140,9631,520,32,22,34141,16591,16591,10440,252.03,380
384260,9631,520,32,22,34141,16591,16591,20577,338.15,380
386510,11820,211,32,22,75103,16596,16596,799,216.82,380
386480,11820,211,32,22,75103,16596,16596,21842,488.73,380
386390,11820,211,32,22,75103,16596,16596,13966,485.04,380
386490,11820,211,32,22,75103,16596,16596,32098,269.42,380
386470,11820,211,32,22,75103,16596,16596,10121,194.95,380
386450,11820,211,32,22,75103,16596,16596,19698,465.81,380
386530,11820,211,32,22,75103,16596,16596,12773,121.28,380
386520,11820,211,32,22,75103,16596,16596,4981,371.3,380
386380,11820,211,32,22,75103,16596,16596,23207,500.85,380
386400,11820,211,32,22,75103,16596,16596,6141,367.9,380
386440,11820,211,32,22,75103,16596,16596,1927,220.34,380
386460,11820,211,32,22,75103,16596,16596,10485,319.54,380
386500,11820,211,32,22,75103,16596,16596,17338,391.33,380
386430,11820,211,32,22,75103,16596,16596,32511,313.07,380
386370,11820,211,32,22,75103,16596,16596,4380,462.33,380
386420,11820,211,32,22,75103,16596,16596,16823,202.52,380
386360,11820,211,32,22,75103,16596,16596,5777,489.64,380
383570,96,12034,32,22,17762,16589,16590,19234,342.89,380
383530,96,12034,32,22,17762,16589,16590,12661,313.63,380
383500,96,12034,32,22,17762,16589,16590,13620,490.19,380
383620,96,12034,32,22,17762,16589,16590,2153,436.28,380
383610,96,12034,32,22,17762,16589,16590,27820,155.73,380
383490,96,12034,32,22,17762,16589,16590,21563,413.02,380
383630,96,12034,32,22,17762,16589,16590,33472,365.76,380
383540,96,12034,32,22,17762,16589,16590,9060,400.27,380
383650,96,12034,32,22,17762,16589,16590,23307,440.88,380
383590,96,12034,32,22,17762,16589,16590,32004,285.1,380
383640,96,12034,32,22,17762,16589,16590,5666,411.55,380
383560,96,12034,32,22,17762,16589,16590,4563,94.71,380
383670,96,12034,32,22,17762,16589,16590,32054,221.06,380
383510,96,12034,32,22,17762,16589,16590,24433,428.64,380
383600,96,12034,32,22,17762,16589,16590,20347,391.04,380
383660,96,12034,32,22,17762,16589,16590,13780,61.4,380
383550,96,12034,32,22,17762,16589,16590,9711,165.88,380
383520,96,12034,32,22,17762,16589,16590,22390,197.28,380
383580,96,12034,32,22,17762,16589,16590,19210,60.09,380
382640,3028,8937,32,22,1381,16587,16588,32148,51.7,380
382700,3028,8937,32,22,1381,16587,16588,22007,207.78,380
382670,3028,8937,32,22,1381,16587,16588,9789,49.48,380
382660,3028,8937,32,22,1381,16587,16588,24232,200.62,380
382690,3028,8937,32,22,1381,16587,16588,32915,440.27,380
382590,3028,8937,32,22,1381,16587,16588,16723,256,380
382680,3028,8937,32,22,1381,16587,16588,13584,183.51,380
382540,3028,8937,32,22,1381,16587,16588,28980,77.46,380
382650,3028,8937,32,22,1381,16587,16588,28024,26.59,380
382580,3028,8937,32,22,1381,16587,16588,14303,233.52,380
382630,3028,8937,32,22,1381,16587,16588,3033,66.21,380
382570,3028,8937,32,22,1381,16587,16588,35378,61.25,380
382600,3028,8937,32,22,1381,16587,16588,21175,101.41,380
382620,3028,8937,32,22,1381,16587,16588,11359,438.02,380
382530,3028,8937,32,22,1381,16587,16588,23598,314.49,380
382710,3028,8937,32,22,1381,16587,16588,13299,90.02,380
382610,3028,8937,32,22,1381,16587,16588,29370,236.3,380
382560,3028,8937,32,22,1381,16587,16588,31909,119.71,380
382550,3028,8937,32,22,1381,16587,16588,4554,318.73,380
382850,509,2197,32,22,1382,16587,16588,33053,14.14,380
382840,509,2197,32,22,1382,16587,16588,8761,355.08,380
382790,509,2197,32,22,1382,16587,16588,33892,498.24,380
382820,509,2197,32,22,1382,16587,16588,28519,42.35,380
382740,509,2197,32,22,1382,16587,16588,2278,298.78,380
382830,509,2197,32,22,1382,16587,16588,18325,421.33,380
382730,509,2197,32,22,1382,16587,16588,10944,124.49,380
382810,509,2197,32,22,1382,16587,16588,9437,367.3,380
382780,509,2197,32,22,1382,16587,16588,22296,74.29,380
382750,509,2197,32,22,1382,16587,16588,31623,337.03,380
382720,509,2197,32,22,1382,16587,16588,13216,496.27,380
382870,509,2197,32,22,1382,16587,16588,35315,436.24,380
382890,509,2197,32,22,1382,16587,16588,5624,102.65,380
382880,509,2197,32,22,1382,16587,16588,8348,464.39,380
382860,509,2197,32,22,1382,16587,16588,30449,74.47,380
382770,509,2197,32,22,1382,16587,16588,21258,41.2,380
382760,509,2197,32,22,1382,16587,16588,27084,497.96,380
382800,509,2197,32,22,1382,16587,16588,35283,45.07,380
382950,13437,2888,32,22,1383,16587,16587,5134,9.4,380
383050,13437,2888,32,22,1383,16587,16587,19619,25.15,380
382940,13437,2888,32,22,1383,16587,16587,33194,11.71,380
383040,13437,2888,32,22,1383,16587,16587,19728,387.82,380
383010,13437,2888,32,22,1383,16587,16587,22893,246.18,380
383070,13437,2888,32,22,1383,16587,16587,17842,413.18,380
383060,13437,2888,32,22,1383,16587,16587,33432,407.53,380
382920,13437,2888,32,22,1383,16587,16587,15686,127.92,380
383080,13437,2888,32,22,1383,16587,16587,11486,260.48,380
382930,13437,2888,32,22,1383,16587,16587,9251,345.29,380
382900,13437,2888,32,22,1383,16587,16587,13761,18.71,380
383030,13437,2888,32,22,1383,16587,16587,13325,65.09,380
382990,13437,2888,32,22,1383,16587,16587,16782,220.12,380
383000,13437,2888,32,22,1383,16587,16587,31327,334.18,380
382910,13437,2888,32,22,1383,16587,16587,34668,469.1,380
382960,13437,2888,32,22,1383,16587,16587,26116,24.32,380
382980,13437,2888,32,22,1383,16587,16587,8472,240.47,380
383020,13437,2888,32,22,1383,16587,16587,18682,368.57,380
382970,13437,2888,32,22,1383,16587,16587,2309,226.96,380
384370,1236,4468,32,22,34153,16591,16591,4479,227.31,380
384390,1236,4468,32,22,34153,16591,16591,28125,45.26,380
384270,1236,4468,32,22,34153,16591,16591,24196,38.32,380
384440,1236,4468,32,22,34153,16591,16591,21731,247.26,380
384330,1236,4468,32,22,34153,16591,16591,19407,414.79,380
384450,1236,4468,32,22,34153,16591,16591,5738,99.64,380
384290,1236,4468,32,22,34153,16591,16591,25666,482.74,380
384320,1236,4468,32,22,34153,16591,16591,23409,353.76,380
384280,1236,4468,32,22,34153,16591,16591,35325,268.76,380
384310,1236,4468,32,22,34153,16591,16591,26923,315.39,380
384460,1236,4468,32,22,34153,16591,16591,21480,249.47,380
384410,1236,4468,32,22,34153,16591,16591,4967,87.47,380
384350,1236,4468,32,22,34153,16591,16591,28177,233.51,380
384340,1236,4468,32,22,34153,16591,16591,21017,55.37,380
384380,1236,4468,32,22,34153,16591,16591,35327,279.6,380
384420,1236,4468,32,22,34153,16591,16591,33739,77.05,380
384400,1236,4468,32,22,34153,16591,16591,12081,471.23,380
384300,1236,4468,32,22,34153,16591,16591,10939,425.43,380
384360,1236,4468,32,22,34153,16591,16591,17297,293.29,380
384430,1236,4468,32,22,34153,16591,16591,35184,6.15,380
385940,3864,1163,32,22,66923,16595,16595,11604,464.2,380
385810,3864,1163,32,22,66923,16595,16595,5081,356.91,380
385880,3864,1163,32,22,66923,16595,16595,5726,412.74,380
385820,3864,1163,32,22,66923,16595,16595,27486,363.8,380
385960,3864,1163,32,22,66923,16595,16595,5551,392.38,380
385930,3864,1163,32,22,66923,16595,16595,29500,204.07,380
385870,3864,1163,32,22,66923,16595,16595,4437,49.59,380
385860,3864,1163,32,22,66923,16595,16595,6716,153.57,380
385890,3864,1163,32,22,66923,16595,16595,22687,462.87,380
385840,3864,1163,32,22,66923,16595,16595,16816,384.97,380
385900,3864,1163,32,22,66923,16595,16595,10597,278.72,380
385850,3864,1163,32,22,66923,16595,16595,33611,37.41,380
385830,3864,1163,32,22,66923,16595,16595,28347,83.88,380
385910,3864,1163,32,22,66923,16595,16595,22068,468.66,380
385800,3864,1163,32,22,66923,16595,16595,10399,407.75,380
385920,3864,1163,32,22,66923,16595,16595,15366,119.74,380
386070,7219,4901,32,22,66925,16595,16595,19564,62.27,380
386100,7219,4901,32,22,66925,16595,16595,29684,91.85,380
386080,7219,4901,32,22,66925,16595,16595,33282,413.97,380
386020,7219,4901,32,22,66925,16595,16595,26024,417.03,380
386000,7219,4901,32,22,66925,16595,16595,25925,84.81,380
385970,7219,4901,32,22,66925,16595,16595,35765,3.87,380
386130,7219,4901,32,22,66925,16595,16595,1550,174.7,380
386110,7219,4901,32,22,66925,16595,16595,24791,246.38,380
386030,7219,4901,32,22,66925,16595,16595,26863,290.44,380
386010,7219,4901,32,22,66925,16595,16595,354,1.2,380
385980,7219,4901,32,22,66925,16595,16595,19919,207.27,380
385990,7219,4901,32,22,66925,16595,16595,26572,72.74,380
386120,7219,4901,32,22,66925,16595,16595,28361,387.15,380
386060,7219,4901,32,22,66925,16595,16595,893,156.09,380
386040,7219,4901,32,22,66925,16595,16595,13564,15.18,380
386150,7219,4901,32,22,66925,16595,16595,2402,167.66,380
386140,7219,4901,32,22,66925,16595,16595,28345,194.75,380
386320,12767,1105,32,22,66931,16595,16595,13565,451.77,380
386290,12767,1105,32,22,66931,16595,16595,32011,353.56,380
386190,12767,1105,32,22,66931,16595,16595,19705,46.76,380
386170,12767,1105,32,22,66931,16595,16595,28500,473.58,380
386350,12767,1105,32,22,66931,16595,16595,26288,426.82,380
386310,12767,1105,32,22,66931,16595,16595,17651,409.38,380
386300,12767,1105,32,22,66931,16595,16595,15833,390.94,380
386230,12767,1105,32,22,66931,16595,16595,18734,334.06,380
386220,12767,1105,32,22,66931,16595,16595,33931,60.06,380
386330,12767,1105,32,22,66931,16595,16595,31190,176.84,380
386340,12767,1105,32,22,66931,16595,16595,10841,472.55,380
386260,12767,1105,32,22,66931,16595,16595,5035,20.21,380
386240,12767,1105,32,22,66931,16595,16595,16312,301.68,380
386210,12767,1105,32,22,66931,16595,16595,32584,480.32,380
386280,12767,1105,32,22,66931,16595,16595,31494,97.06,380
386250,12767,1105,32,22,66931,16595,16595,12153,89.04,380
386200,12767,1105,32,22,66931,16595,16595,6705,2.23,380
386270,12767,1105,32,22,66931,16595,16595,12058,240.38,380
386160,12767,1105,32,22,66931,16595,16595,15879,454.45,380
386180,12767,1105,32,22,66931,16595,16595,2247,351.03,380
383190,7748,1248,32,22,1403,16587,16588,30881,23.13,380
383180,7748,1248,32,22,1403,16587,16588,4920,160.95,380
383200,7748,1248,32,22,1403,16587,16588,27978,29.81,380
383240,7748,1248,32,22,1403,16587,16588,23055,213.8,380
383160,7748,1248,32,22,1403,16587,16588,2330,140.87,380
383090,7748,1248,32,22,1403,16587,16588,32117,240.5,380
383280,7748,1248,32,22,1403,16587,16588,36094,139.42,380
383210,7748,1248,32,22,1403,16587,16588,17115,272.5,380
383120,7748,1248,32,22,1403,16587,16588,7021,50.39,380
383150,7748,1248,32,22,1403,16587,16588,27152,33.27,380
383100,7748,1248,32,22,1403,16587,16588,10510,51.76,380
383140,7748,1248,32,22,1403,16587,16588,11576,467.79,380
383130,7748,1248,32,22,1403,16587,16588,31082,278.12,380
383270,7748,1248,32,22,1403,16587,16588,19203,329.7,380
383220,7748,1248,32,22,1403,16587,16588,9818,392.32,380
383250,7748,1248,32,22,1403,16587,16588,32420,335.57,380
383260,7748,1248,32,22,1403,16587,16588,23638,178.45,380
383110,7748,1248,32,22,1403,16587,16588,29211,293.57,380
383170,7748,1248,32,22,1403,16587,16588,23095,120.81,380
383440,11087,6417,32,22,9612,16588,16588,3256,402.92,380
383300,11087,6417,32,22,9612,16588,16588,16074,232.05,380
383370,11087,6417,32,22,9612,16588,16588,1734,351.29,380
383320,11087,6417,32,22,9612,16588,16588,6386,341.17,380
383350,11087,6417,32,22,9612,16588,16588,8392,357.74,380
383450,11087,6417,32,22,9612,16588,16588,3880,446.98,380
383390,11087,6417,32,22,9612,16588,16588,24684,346.52,380
383290,11087,6417,32,22,9612,16588,16588,4167,322.6,380
383430,11087,6417,32,22,9612,16588,16588,6156,190.98,380
383470,11087,6417,32,22,9612,16588,16588,32228,22.42,380
383330,11087,6417,32,22,9612,16588,16588,15331,206.34,380
383410,11087,6417,32,22,9612,16588,16588,30877,219.19,380
383420,11087,6417,32,22,9612,16588,16588,10048,494.78,380
383380,11087,6417,32,22,9612,16588,16588,12906,471.55,380
383400,11087,6417,32,22,9612,16588,16588,32258,497.15,380
383480,11087,6417,32,22,9612,16588,16588,5153,67.92,380
383460,11087,6417,32,22,9612,16588,16588,28179,114.87,380
383340,11087,6417,32,22,9612,16588,16588,4921,94.61,380
383310,11087,6417,32,22,9612,16588,16588,6657,208.73,380
383360,11087,6417,32,22,9612,16588,16588,27244,289.67,380
410200,10696,12883,32,23,75070,16596,16597,18385,339.82,79
410210,10696,12883,32,23,75070,16596,16597,14983,32.21,79
410230,10696,12883,32,23,75070,16596,16597,25143,227.95,79
410220,10696,12883,32,23,75070,16596,16597,34307,257.07,79
409810,3224,7609,32,23,25925,16590,16590,35479,13.12,79
409840,3224,7609,32,23,25925,16590,16590,30927,171.77,79
409820,3224,7609,32,23,25925,16590,16590,18712,467.45,79
409830,3224,7609,32,23,25925,16590,16590,8657,155.9,79
410090,3864,1163,32,23,50514,16593,16593,18203,125.71,79
410070,3864,1163,32,23,50514,16593,16593,7796,40.71,79
410100,3864,1163,32,23,50514,16593,16593,11459,332.58,79
410080,3864,1163,32,23,50514,16593,16593,12328,150.07,79
410190,9631,520,32,23,58708,16594,16594,25261,292.23,79
410170,9631,520,32,23,58708,16594,16594,2228,301.73,79
410160,9631,520,32,23,58708,16594,16594,16599,179.6,79
410180,9631,520,32,23,58708,16594,16594,20140,245.46,79
409750,1664,8130,32,23,17755,16589,16590,18211,322.55,79
409740,1664,8130,32,23,17755,16589,16590,30998,467.97,79
409720,1664,8130,32,23,17755,16589,16590,21294,229.88,79
409730,1664,8130,32,23,17755,16589,16590,9051,366.5,79
409800,4933,2162,32,23,17757,16589,16590,18404,320.46,79
409790,4933,2162,32,23,17757,16589,16590,19538,390.71,79
409780,4933,2162,32,23,17757,16589,16590,25736,26.47,79
409760,4933,2162,32,23,17757,16589,16590,11530,466.46,79
409770,4933,2162,32,23,17757,16589,16590,18015,396.99,79
410120,1236,4468,32,23,50526,16593,16593,3035,3.51,79
410110,1236,4468,32,23,50526,16593,16593,22348,142.95,79
410150,1236,4468,32,23,50526,16593,16593,28597,146.4,79
410140,1236,4468,32,23,50526,16593,16593,6529,443.36,79
410130,1236,4468,32,23,50526,16593,16593,3127,448.73,79
409870,4933,2162,32,23,25951,16590,16591,18871,236.6,79
409880,4933,2162,32,23,25951,16590,16591,16839,281.79,79
409860,4933,2162,32,23,25951,16590,16591,9112,65.92,79
409850,4933,2162,32,23,25951,16590,16591,26632,23.22,79
409910,11538,8839,32,23,25952,16590,16591,22826,132.58,79
409900,11538,8839,32,23,25952,16590,16591,1799,105.2,79
409920,39,11767,32,23,25962,16590,16591,9034,386.76,79
409950,39,11767,32,23,25962,16590,16591,30021,176.84,79
409930,39,11767,32,23,25962,16590,16591,39,20.59,79
409940,39,11767,32,23,25962,16590,16591,17729,424.96,79
409960,8884,1563,32,23,25968,16590,16591,16225,370.13,79
409980,8884,1563,32,23,25968,16590,16591,1356,112.88,79
409990,8884,1563,32,23,25968,16590,16591,8612,62.39,79
409970,8884,1563,32,23,25968,16590,16591,12661,423.54,79
410000,8880,4364,32,23,34163,16591,16591,20139,494.34,79
410010,8880,4364,32,23,34163,16591,16591,19672,379.65,79
410020,8880,4364,32,23,34163,16591,16591,20727,484.06,79
409640,2534,11884,32,23,9597,16588,16589,23409,344.64,79
409610,2534,11884,32,23,9597,16588,16589,6761,218.24,79
409620,2534,11884,32,23,9597,16588,16589,30814,141.55,79
409630,2534,11884,32,23,9597,16588,16589,8090,32.15,79
409660,13020,8230,32,23,9603,16588,16588,32228,363.69,79
409650,13020,8230,32,23,9603,16588,16588,30402,276.7,79
409680,13020,8230,32,23,9603,16588,16588,21838,251.34,79
409670,13020,8230,32,23,9603,16588,16588,15590,275.32,79
409600,9089,12195,32,23,1413,16587,16587,19938,269.98,79
409580,9089,12195,32,23,1413,16587,16587,33894,3.42,79
409590,9089,12195,32,23,1413,16587,16587,12213,499.13,79
410040,2936,3394,32,23,34184,16591,16592,12226,186.17,79
410050,2936,3394,32,23,34184,16591,16592,16588,224.63,79
410030,2936,3394,32,23,34184,16591,16592,24307,347.03,79
410060,2936,3394,32,23,34184,16591,16592,4806,460.12,79
409690,11820,211,32,23,9628,16588,16588,12629,94.53,79
409700,11820,211,32,23,9628,16588,16588,20450,498.29,79
409710,11820,211,32,23,9628,16588,16588,12795,479.99,79
415550,1618,6447,32,24,75086,16596,16597,12005,124.08,79
415570,1618,6447,32,24,75086,16596,16597,25687,386.95,79
415560,1618,6447,32,24,75086,16596,16597,32882,121.24,79
415330,5677,5978,32,24,25940,16590,16590,14190,121.08,79
415320,5677,5978,32,24,25940,16590,16590,2768,298.18,79
415340,5677,5978,32,24,25940,16590,16590,21503,200.35,79
415310,5677,5978,32,24,25940,16590,16590,27713,373.23,79
415240,7634,11156,32,24,17751,16589,16590,19082,352.18,79
415230,7634,11156,32,24,17751,16589,16590,26471,81.72,79
415250,7634,11156,32,24,17751,16589,16590,16053,199.32,79
415260,7634,11156,32,24,17751,16589,16590,22475,209.79,79
415590,9765,6470,32,24,75096,16596,16596,20026,417.01,79
415600,9765,6470,32,24,75096,16596,16596,7961,250.14,79
415610,9765,6470,32,24,75096,16596,16596,16780,65.34,79
415580,9765,6470,32,24,75096,16596,16596,4303,295.02,79
415650,12721,7438,32,24,75097,16596,16597,31267,429.84,79
415630,12721,7438,32,24,75097,16596,16597,19714,155.6,79
415640,12721,7438,32,24,75097,16596,16597,17223,488.9,79
415660,12721,7438,32,24,75097,16596,16597,22448,241.84,79
415620,12721,7438,32,24,75097,16596,16597,3711,29.81,79
415300,12721,7438,32,24,17760,16589,16590,22989,453.95,79
415270,12721,7438,32,24,17760,16589,16590,11250,31.84,79
415290,12721,7438,32,24,17760,16589,16590,3268,23.83,79
415360,7026,4277,32,24,34151,16591,16592,24342,292.2,79
415380,7026,4277,32,24,34151,16591,16592,28065,37.08,79
415350,7026,4277,32,24,34151,16591,16592,34744,491.92,79
415370,7026,4277,32,24,34151,16591,16592,5461,257.07,79
415410,7228,7687,32,24,34155,16591,16591,15106,276.44,79
415390,7228,7687,32,24,34155,16591,16591,20174,90.41,79
415400,7228,7687,32,24,34155,16591,16591,26399,21.75,79
415440,5832,9183,32,24,50539,16593,16594,2696,207.68,79
415420,5832,9183,32,24,50539,16593,16594,10494,72.27,79
415450,5832,9183,32,24,50539,16593,16594,14994,122.23,79
415430,5832,9183,32,24,50539,16593,16594,19799,120.66,79
415480,11820,211,32,24,50550,16593,16593,13091,6.23,79
415470,11820,211,32,24,50550,16593,16593,13627,44.11,79
415460,11820,211,32,24,50550,16593,16593,20286,252.55,79
415500,11820,211,32,24,50550,16593,16593,13977,122.38,79
415490,11820,211,32,24,50550,16593,16593,25011,408.29,79
415170,7602,5844,32,24,9613,16588,16588,23598,56.9,79
415150,7602,5844,32,24,9613,16588,16588,4473,203.06,79
415180,7602,5844,32,24,9613,16588,16588,18245,339.66,79
415160,7602,5844,32,24,9613,16588,16588,35071,82.7,79
415210,8270,3016,32,24,9615,16588,16588,9804,460.28,79
415200,8270,3016,32,24,9615,16588,16588,12910,51.69,79
415220,8270,3016,32,24,9615,16588,16588,10702,275.28,79
415510,2936,3394,32,24,66968,16595,16596,15650,192.14,79
415520,2936,3394,32,24,66968,16595,16596,10979,10.23,79
415530,2936,3394,32,24,66968,16595,16596,22013,42.83,79
415540,2936,3394,32,24,66968,16595,16596,12748,46.24,79
421700,4124,1232,32,25,25918,16590,16590,7957,227.21,150
421690,4124,1232,32,25,25918,16590,16590,33922,387.18,150
421660,4124,1232,32,25,25918,16590,16590,34017,64.78,150
421640,4124,1232,32,25,25918,16590,16590,28495,480.64,150
421650,4124,1232,32,25,25918,16590,16590,32215,194.97,150
421680,4124,1232,32,25,25918,16590,16590,19804,40.86,150
421670,4124,1232,32,25,25918,16590,16590,24730,103.85,150
421750,2806,8195,32,25,42307,16592,16592,34627,184.03,150
421740,2806,8195,32,25,42307,16592,16592,22877,47.16,150
421720,2806,8195,32,25,42307,16592,16592,10675,218.87,150
421770,2806,8195,32,25,42307,16592,16592,1682,123.31,150
421780,2806,8195,32,25,42307,16592,16592,222,133.56,150
421730,2806,8195,32,25,42307,16592,16592,9169,332.82,150
421760,2806,8195,32,25,42307,16592,16592,24566,270.25,150
421710,2806,8195,32,25,42307,16592,16592,13151,380.22,150
422240,10160,5123,32,25,75090,16596,16596,8815,104.05,150
422290,10160,5123,32,25,75090,16596,16596,27357,400.27,150
422250,10160,5123,32,25,75090,16596,16596,12815,329.84,150
422260,10160,5123,32,25,75090,16596,16596,6332,294.89,150
422280,10160,5123,32,25,75090,16596,16596,2223,127.87,150
422230,10160,5123,32,25,75090,16596,16596,8846,352.25,150
422270,10160,5123,32,25,75090,16596,16596,11820,128.75,150
421500,5654,9758,32,25,17746,16589,16590,30141,498.81,150
421560,5654,9758,32,25,17746,16589,16590,22263,203.71,150
421550,5654,9758,32,25,17746,16589,16590,9812,396.2,150
421520,5654,9758,32,25,17746,16589,16590,31297,195.86,150
421530,5654,9758,32,25,17746,16589,16590,6270,400.65,150
421490,5654,9758,32,25,17746,16589,16590,10649,266.83,150
421540,5654,9758,32,25,17746,16589,16590,26117,416.63,150
421830,9674,10940,32,25,42322,16592,16592,31014,244.1,150
421840,9674,10940,32,25,42322,16592,16592,13490,62.78,150
421790,9674,10940,32,25,42322,16592,16592,10403,494.13,150
421850,9674,10940,32,25,42322,16592,16592,21374,235.94,150
421820,9674,10940,32,25,42322,16592,16592,18347,406.31,150
421800,9674,10940,32,25,42322,16592,16592,13639,342.39,150
421810,9674,10940,32,25,42322,16592,16592,4299,306.08,150
422040,4124,1232,32,25,58707,16594,16594,8915,281.58,150
422020,4124,1232,32,25,58707,16594,16594,4628,175,150
422070,4124,1232,32,25,58707,16594,16594,30481,151.64,150
422010,4124,1232,32,25,58707,16594,16594,8854,114.95,150
422030,4124,1232,32,25,58707,16594,16594,5445,291.26,150
422060,4124,1232,32,25,58707,16594,16594,6915,17.54,150
422080,4124,1232,32,25,58707,16594,16594,18229,27.11,150
